date_q,ticker,price,assetTurnover,bookValue,cashRatio,currentRatio,ebitPerShare,eps,ev,fcfMargin,fcfPerShare,grossMargin,inventoryTurnover,longtermDebtTotalAsset,longtermDebtTotalCapital,longtermDebtTotalEquity,netDebtToTotalCapital,netDebtToTotalEquity,netMargin,operatingMargin,payoutRatio,pb,pe,pfcf,pretaxMargin,ps,ptbv,quickRatio,receivablesTurnover,roa,roe,roic,rotc,salesPerShare,sgaToSale,tangibleBookValue,totalDebtToEquity,totalDebtToTotalAsset,totalDebtToTotalCapital,totalRatio,finnhubIndustry,roa_sector_ratio,roe_sector_ratio,roic_sector_ratio,rotc_sector_ratio,ev_sector_ratio,ebitPerShare_sector_ratio,sentiment_avg_q,sentiment_sd_q,sentiment_num_q
2022-03-31,PINC,33.39798238200526,0.4478,2233.6,0.2079471733086191,0.8758,0.4741,0.3205,4637.16,0.3183,3.9551,0.611,5.6663,0.0649,0.0811,0.1021,0.1419,0.1786,0.1104,0.1633,0.393,1.8975,18.4313,12.4801,0.1547,2.6933,2.2788,0.6497,3.7955,0.0746,0.1157,0.094,0.0971,2.9032,0.3893,1859.8,0.259,0.1646,0.2057,2.7424,Health Care,-0.2617343157141429,-0.3390987439843348,-0.328499454906663,-0.3558363340875052,0.535543875462408,-0.0177693543835795,,,
2022-03-31,PINS,20.924193474554247,0.8125,3099.7,7.463652482269503,14.2172,-0.0056,-0.0081,14614.281,0.3592,1.0284,0.7459,,,,,-0.5432,-0.5432,-0.0092,-0.0064,,5.258,,23.9291,-0.0073,6.1094,5.3619,13.9734,6.1881,0.1014,0.1174,0.1174,0.1218,0.8752,0.2541,3039.6,0.0,0.0,0.0,7.7605,Media,-1.839813374805599,-53.25017717930534,7.1460545921440595,-6.394131107820703,0.1304225438328326,0.0242952007598112,,,
2022-03-31,PK,13.648013991694295,0.1697,4333.0,1.1349911190053286,1.4263,0.0043,-0.2426,8645.315,0.048,-0.3948,0.6409,16.1543,0.4814,0.5188,1.078,0.4478,0.9305,-0.119,0.0021,1.9705,1.0647,15.289,62.3421,-0.1169,2.7526,1.0756,1.3233,23.2778,-0.033,-0.0729,-0.0352,-0.0059,2.0383,0.3591,4289.0,1.078,0.4814,0.5188,1.8069,Real Estate,3.4657080478807503,-8.583498662986285,-3.881568849214364,-0.6489263123967608,1.0539212816323176,0.0071285168111806,,,
2022-03-31,PKG,141.53396877165764,0.9757,3607.2,0.6992540687160941,3.0885,3.821,2.7245,14800.2,0.0743,5.2107,0.2496,6.9301,0.3154,0.4056,0.6852,0.3064,0.5176,0.119,0.1669,0.4516,3.5853,15.7512,26.5456,0.1593,1.815,3.9205,2.0154,8.1227,0.1062,0.2404,0.1365,0.1919,22.8982,0.7504,3298.8,0.6891,0.3172,0.408,1.8528,Packaging,1.4496010079798405,0.3490439599714081,1.2708586979875385,1.1265042559436451,1.3526196992395692,1.71349133388641,,,
2022-03-31,PKKFF,2.3985322579260795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,PKTX,0.040739516126773,,0.4204,8.411428571428571,8.5614,,,16.4153,,-0.0037,,,,,,-0.14,-0.14,,,,39.1841,,,,,70.3749,8.5614,0.0,-6.4383,-6.8757,-6.8757,-6.8757,,,0.3529,0.0,0.0,0.0,61.0614,Biotechnology,2.40748056928841,8.464440982071121,9.727710336918616,9.604467839053566,0.0123919620325979,,,,
2022-03-31,PL,5.1650000041530975,,648.2,3.7181818181818183,4.178,-0.2387,-0.1863,1111.67,,,0.3747,,,,,-0.7572,-0.7572,-1.2374,-1.5855,,2.4722,,,-1.2027,,2.5714,4.0538,,,,,,0.1506,0.6253,623.2,0.0,0.0,0.0,4.7425,Professional Services,,,,,0.231611104674532,0.0289426885457925,,,
2022-03-31,PLAY,40.09806445337111,0.555,275.5,0.0831460674157303,0.4674,0.8884,0.5213,2138.55,0.0589,3.9361,0.84,6.3963,0.1839,0.6103,1.5659,0.5736,1.4719,0.0749,0.1277,,6.2906,15.9434,15.1768,0.0927,1.329,8.8196,0.3018,,0.0463,0.4672,0.1488,0.2486,6.9594,0.16,196.5,1.5659,0.1839,0.6103,1.1331,"Hotels, Restaurants & Leisure",-0.1219513231289482,12.970771959589728,-15.31243449261553,-9.549295774647888,0.008142502266522,-0.8690663063112252,,,
2022-03-31,PLL,59.18693554785944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,PLMJF,9.687322447376866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,PLMJU,9.753924108320668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,PLPC,60.50695493144374,1.0757,328.9,0.2995670995670996,2.5896,1.9388,2.5102,356.7478,0.0352,-1.5796,0.3039,3.2781,0.1134,0.1489,0.1843,0.1069,0.1323,0.089,0.0687,0.0985,0.9524,7.6589,14.3362,0.102,0.5822,1.0034,1.3325,5.136,0.0818,0.1301,0.1075,0.1217,28.2041,0.6968,312.2,0.2375,0.1461,0.1919,2.5997,Electrical Equipment,-0.0995491082566127,-0.6251981083437823,-0.6530695172535878,-0.7028144397318269,0.1205384220385176,10.112572568940497,,,
2022-03-31,PLTR,9.884677394743887,0.512,2364.746,3.3917163848968173,4.3751,-0.0194,-0.0498,25590.316,0.0454,0.1101,0.7885,,,,,-0.9998,-0.9998,-0.2271,-0.0884,,11.7813,,123.649,-0.2226,16.9153,,4.2031,8.0745,-0.1549,-0.2221,-0.2221,-0.15,0.2192,0.2115,,0.0,0.0,0.0,3.4776,Technology,0.0057784968880451,0.3490440543725345,0.691932604459587,0.4463101682940364,0.5545401922808448,0.0240223295123471,,,
2022-03-31,PLX,1.1696774171244713,0.5167,,0.4787535410764872,1.6006,-0.0408,-0.05,60.1951,,-0.1639,0.6246,1.1548,0.0015,0.0032,,0.5415,2.037,-0.1423,-0.1162,,,,,-0.1423,1.1386,,1.1303,8.2133,-0.2924,9.4559,0.8144,-0.1971,0.351,0.3748,,26.7407,0.4094,1.3659,0.9012,Biotechnology,0.1093374521938913,-11.640837657600873,-1.152209563882444,0.2753233286905271,0.0454414719041647,0.0002737195101699,,,
2022-03-31,PMEDF,0.0813225808763696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,PMHG,24.6312531809653,,65.761,,,,,89.5046,,2.6569,,,0.0041,0.0463,0.0486,,,,,,1.3006,10.2418,9.5118,,,,,,0.0103,0.1274,0.1211,,,,,0.0604,0.0046,0.057,1.0822,Banking,1.019547884388874,1.1344843817818362,1.5589534058203691,,1.176676221448081e-05,,,,
2022-03-31,PMM,5.742288589477539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,PMT,10.785597124407367,0.0746,2221.938,0.0354405375009856,0.0646,-0.2026,-0.1754,11244.2007,1.1086,-29.7133,-0.0541,,0.379,0.3909,2.1129,0.7993,4.3203,-0.137,-0.1583,0.1903,0.7402,2.6713,3.2417,-0.1583,1.6765,1.8573,0.0646,87.8,0.0096,0.0538,0.0098,0.0104,1.2796,1.0541,585.0,4.4049,0.7901,0.815,1.2186,Real Estate,-1.008205977565309,6.334598464590701,1.0806640546108173,1.1438701099875106,1.3707426985222635,-0.335869187429115,,,
2022-03-31,PNFP,76.41656974054152,,5281.0,,,,,7677.912,,8.3447,,,0.0107,0.0714,0.0801,,,,,0.1341,1.3321,13.2484,13.2903,,,1.3402,,,0.0142,0.1017,0.0898,,,,5249.0,0.1218,0.0163,0.1085,1.1548,Banking,1.405590287215729,0.9056284272151705,1.156019949154989,,0.0010093801302693,,,,
2022-03-31,PNFP,76.41656974054152,,5281.0,,,,,7677.912,,8.3447,,,0.0107,0.0714,0.0801,,,,,0.1341,1.3321,13.2484,13.2903,,,1.3402,,,0.0142,0.1017,0.0898,,,,5249.0,0.1218,0.0163,0.1085,1.1548,Banking,1.405590287215729,0.9056284272151705,1.156019949154989,,0.0010093801302693,,,,
2022-03-31,PNFP,76.41656974054152,,5281.0,,,,,7677.912,,8.3447,,,0.0107,0.0714,0.0801,,,,,0.1341,1.3321,13.2484,13.2903,,,1.3402,,,0.0142,0.1017,0.0898,,,,5249.0,0.1218,0.0163,0.1085,1.1548,Banking,1.405590287215729,0.9056284272151705,1.156019949154989,,0.0010093801302693,,,,
2022-03-31,PNFP,76.41656974054152,,5281.0,,,,,7677.912,,8.3447,,,0.0107,0.0714,0.0801,,,,,0.1341,1.3321,13.2484,13.2903,,,1.3402,,,0.0142,0.1017,0.0898,,,,5249.0,0.1218,0.0163,0.1085,1.1548,Banking,1.405590287215729,0.9056284272151705,1.156019949154989,,0.0010093801302693,,,,
2022-03-31,PNFPP,21.154769005314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,PNNT,5.045073147742979,0.0737,664.3,0.834920634920635,1.019,0.1612,0.0473,1038.4043,2.4597,0.77,0.5283,,0.4416,0.453,0.8282,0.4314,0.7886,0.1298,0.4421,0.2126,0.7745,8.5951,1.8371,0.138,5.3422,,1.019,,0.0655,0.1295,0.0669,0.0324,0.3646,0.4717,,0.8282,0.4416,0.453,2.142,Financial Services,-1.8789195676688009,1.1847619088239496,14.79920589903573,-9.36540158870256,0.001948907085536,0.0027941733387137,,,
2022-03-31,PNPL,0.0129741935299769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,PNRG,80.14629056376796,0.4001,109.4,0.1357615894039735,0.8278,5.3394,4.0657,143.4554,0.1696,5.7,0.5588,15.2634,0.1707,0.2665,0.3633,0.0414,0.0448,0.4296,0.5642,,1.2665,9.4255,11.8996,0.5507,1.6951,,0.8212,5.8386,0.072,0.1493,0.1162,0.1792,9.4635,0.4412,,0.0823,0.0438,0.076,2.1384,Energy,-0.008271204841902,1.3161068661867632,1.6895348777467798,1.1643443422759467,0.0026763637443073,3.514096141087747,,,
2022-03-31,PNW,65.76779986966041,0.1793,5930.57,0.0087478784766366,0.9987,0.481,0.1497,16300.622,0.0382,-4.4482,,2.4074,0.3255,0.5385,1.2185,0.557,1.2605,0.0216,0.0695,0.4514,1.4881,14.7075,21.3195,0.0324,2.2681,1.559,0.7613,14.3313,0.0277,0.1016,0.0457,0.0619,6.9158,0.1226,5660.768,1.2629,0.3374,0.5581,1.3645,Utilities,1.1666246343185716,1.1820290783946277,1.1212993843938703,0.9591467488123516,0.5283522299388234,0.2777478495702661,,,
2022-03-31,POAI,11.439677446119246,0.0302,37.18,9.373134328358208,9.791,-1.0365,-1.0243,39.2706,,-3.8273,0.6774,1.3333,2.6296,,,-0.6756,-0.6756,-10.871,-11.0,,1.7319,,,-10.871,44.4073,1.9342,9.4664,5.5769,-0.3989,-0.4293,-0.4293,-0.45,0.0942,0.3548,33.29,0.0,0.0,0.0,13.9097,Health Care,1.3995418034634266,1.2582116749565684,1.5002639999088343,1.649087027182053,0.004535346918315,0.0388482088558957,,,
2022-03-31,POET,5.936774207699683,0.0808,21.02,6.193370165745857,9.9227,-0.1487,-0.1487,255.6457,,-0.3715,1.0,0.0719,0.1579,0.1579,0.1875,-0.5082,-0.5167,-5.0139,-5.125,,12.6787,,,-5.125,,13.0003,9.8895,5.9111,-0.669,-0.7348,-0.7189,-0.7189,0.0,0.0,20.5,0.0167,0.0152,0.0164,11.6701,Semiconductors,-23.221955693523356,-10.211897632902096,-15.862924492761422,-9.515808617795184,0.0004474696818987,-0.0038478849560638,,,
2022-03-31,POOL,383.9385184011152,1.946,1174.2,0.0369365609348914,2.5029,5.8778,4.4713,18436.815,0.1169,-0.2444,0.3166,2.9669,0.3822,0.5538,1.2636,0.5485,1.2516,0.1269,0.1668,0.1756,14.4499,23.2013,51.4174,0.1632,3.0044,19.6515,0.7463,35.4186,0.252,0.7125,0.3859,0.4958,35.2294,0.6834,863.4,1.2817,0.3877,0.5617,1.4336,Distributors,-10.183875530410184,15.047518479408662,-5.969987623762377,-13.10080591887964,1.9050977813599153,3.937650913857132,,,
2022-03-31,POWWP,21.149738527113392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,PPERF,0.2513087826871102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,PPIH,11.152419397907872,1.1565,54.457,0.2139229627314634,2.0415,0.3875,0.3544,85.634,0.0357,-0.5932,0.2467,8.1817,0.0396,0.0641,0.0897,0.1778,0.2489,0.0765,0.0837,,1.3236,11.8901,8.3004,0.082,0.5202,0.7198,1.5414,3.5234,0.0506,0.1168,0.0853,0.1142,4.6314,0.7533,72.024,0.3998,0.1764,0.2856,1.7899,Machinery,-0.8937887347535443,-0.4969664497218589,-0.3339265842881532,-0.4975673516810689,0.0188955981666946,-0.0344728390324987,,,
2022-03-31,PPL,26.1165865928896,0.3198,13865.0,1.4009231783712497,1.8836,0.6167,0.3708,28891.45,0.0044,0.4757,,3.2741,0.3128,0.4104,0.7694,0.3031,0.5682,0.1354,0.2629,1.9984,1.5156,33.1966,129.3525,0.2012,1.2145,1.5537,1.7468,18.464,0.0183,0.0443,0.0241,0.0558,6.8973,0.3943,13525.0,0.8746,0.3556,0.4666,1.685,Utilities,0.7707303540805004,0.5153926001267913,0.5913198066497215,0.8646266330166271,0.9364588684815844,0.3561062345737695,,,
2022-03-31,PPRUF,488.6635225357548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,PPRUY,49.66694764168032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,PPT,3.0406371431965984,0.0258,446.5495,0.0003407631746607,0.6916,0.1104,-0.0953,429.2606,,,0.8567,,,,,-0.0002,-0.0002,-0.7244,0.8387,,0.9615,,,-0.7244,16.4777,,0.6916,0.2157,-0.0286,-0.0628,-0.0628,0.0469,0.1316,0.1433,,0.0,0.0,0.0,1.8264,,,,,,,,,,
2022-03-31,PPTA,3.590322567570594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,PRAX,106.72741936099143,,191.022,1.721557614488203,5.1848,-22.7187,-22.6751,386.7672,,-50.849,,,,,,-0.4076,-0.4076,,,,2.4323,,,,,,4.9204,,-0.6888,-0.778,-0.778,-0.7793,,,,0.0,0.0,0.0,4.9401,Biotechnology,0.2575637382734349,0.9577694029773453,1.10071100282483,1.0885817861416938,0.2919717859469037,0.1524154763651266,,,
2022-03-31,PRCH,4.1364516289003435,0.235,165.4,0.766649187205034,1.5779,-0.2986,-0.0968,805.474,,-0.3443,0.6038,,0.4003,0.6586,,0.1949,-0.0054,-0.1462,-0.4513,,1.451,,,-0.1494,2.9772,,1.5225,11.5808,-0.0521,-0.0167,-0.0167,-0.0221,0.6618,0.3962,,0.0,0.4005,0.6589,1.2615,Technology,0.001943574485908,0.0262450954886147,0.0520273502677852,0.0657563647953213,0.0174545600311157,0.3697457521848901,,,
2022-03-31,PRCT,36.3770968221849,,252.7,19.20945945945946,20.8108,-0.358,-0.3919,1305.1602,,-1.7281,0.5415,,0.1567,0.166,0.199,-0.772,-0.9256,-1.2106,-1.1056,,6.0909,,,-1.2106,,6.1321,19.7703,,,,,,0.3238,0.4585,251.0,0.199,0.1567,0.166,4.7053,Health Care,,,,,0.1507324637509362,0.0134179052295327,,,
2022-03-31,PRGO,34.23796367645264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,PRIF-PF,20.49176969835835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,PRIF-PI,20.330254954676473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,PRIM,23.560419174932665,1.354,987.764,0.2055200989310893,1.4382,0.0133,-0.0314,1761.5568,0.0405,-1.2959,0.072,12.7707,0.2307,0.3625,0.6067,0.2975,0.4978,-0.0021,0.0009,0.1086,1.2855,11.7479,6.8807,-0.0029,0.3666,1.5484,1.2957,3.9235,0.0423,0.1111,0.066,0.0965,14.733,0.928,820.054,0.6735,0.2561,0.4025,1.6136,Construction,1.5294005708848717,0.5654474103639018,1.0108012252136065,1.1331891223733004,0.2578509208118695,0.0143992305639341,,,
2022-03-31,PRKR,0.1649999998269542,0.0112,29.85,0.1149425287356322,0.3966,-0.0182,0.0031,27.3612,,-0.1,0.3,1.2766,3.3195,0.0,0.0,-0.0152,-0.0144,-63.4,-54.9,,10.3711,,,-63.4,204.838,22.3126,0.1322,5.6,-2.8321,-1.1092,-1.1081,-1.1115,0.0,0.8,7.54,0.0003,3.361,0.0008,0.0524,Communications,10.10281614776353,3.884487963410448,5.7826785788836474,5.813102099306507,0.001357100039224,0.0113709201559625,,,
2022-03-31,PRLD,5.089354838094404,,261.8,3.2049689440993787,16.7702,-0.6435,-0.6261,277.498,,-1.9197,,,,,,-0.1971,-0.1971,,,,1.2571,,,,,,16.5342,,-0.3786,-0.4018,-0.4018,-0.4092,,,,0.0,0.0,0.0,14.8519,Biotechnology,0.1415703125875761,0.4946423471931842,0.5684648855205869,0.5715997265355846,0.2094841203098243,0.0043171202155475,,,
2022-03-31,PRM,10.65741939698496,,1141.3,1.9163545568039952,4.1473,0.2466,0.2117,2589.2703,0.1454,-0.0589,0.2837,,0.3035,0.4016,0.6712,0.3211,0.5367,0.6401,0.7457,,1.732,,,0.545,,36.2046,2.5568,,,,,,0.3307,0.7145,54.6,0.6712,0.3035,0.4016,1.8257,Chemicals,,,,,0.0030301717663009,0.0087174944059767,,,
2022-03-31,PRMLF,0.4760000109672546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,PROCF,8.271885525795721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,PROV,13.463743363657306,,127.6,,,,,121.0839,,1.3562,,,,,,,,,,0.4213,0.9489,12.1448,10.977,,,,,,0.0084,0.078,0.078,,,,,0.0,0.0,0.0,1.1204,Banking,0.8314759445501495,0.6945822745603077,1.0041153233194782,,1.5918348993258147e-05,,,,
2022-03-31,PRPI,0.1856580665034632,1.0512,8.2349,0.2729747416699204,0.3645,-0.0092,-0.0094,14.3012,0.7692,-0.0069,0.5013,464.7593,0.0249,0.0296,0.0331,0.052,0.0582,-0.4796,-0.4682,,1.6785,,,-0.4796,1.4946,4.7522,0.3119,172.1927,-0.093,-0.1496,-0.1207,-0.1053,0.0196,0.4987,2.9086,0.1184,0.0891,0.1059,4.0319,,,,,,,,,,
2022-03-31,PRT,6.711582899093628,0.1121,83.86,2.162790697674419,2.1628,0.2079,0.2079,108.2399,,,,,,,,-0.0222,-0.0222,0.9068,0.9068,,1.3129,12.4407,,0.9068,11.4093,,2.1628,,0.1028,0.1037,0.1037,0.1037,0.2293,,,0.0,0.0,0.0,98.5116,Energy,-0.0118094424687157,0.9141345078604646,1.5077862893488905,0.6737863186049982,0.0020193686961065,0.136828218101686,,,
2022-03-31,PRTA,29.254677464885095,0.357,438.9,14.876712328767123,15.2219,-0.8116,-0.7773,1166.3306,,1.8908,,,,,,-1.2372,-1.2372,-30.25,-31.5833,,3.8946,,,-31.6667,8.4746,,14.8767,91.6667,0.1191,0.1599,0.1599,0.157,0.0257,,,0.0,0.0,0.0,4.08,Biotechnology,-0.0445351934209728,-0.1968474646993283,-0.226225821788805,-0.219308790484083,0.8804666690622261,0.0054448714326936,,,
2022-03-31,PRTG,145.99193622219948,,121.2,29.249999999999996,31.0,,,64.3025,,-0.5083,,,0.0213,0.0217,0.0222,-0.1931,-0.1931,,,,0.7236,,,,,0.8255,29.625,,-0.0855,-0.1346,-0.1345,-0.1242,,,39.7,0.0,0.0,0.0,2.649,Biotechnology,0.0319711086271467,0.1657014931115047,0.1902900126991512,0.1734914125995103,0.0485421611911526,,,,
2022-03-31,PRTS,7.298387089083271,2.6452,95.5,0.1869834710743801,1.7417,-0.0871,-0.0947,618.921,0.024,-0.3685,0.3427,3.5722,0.0816,0.147,0.1905,-0.0206,-0.0241,-0.0362,-0.0333,,6.5049,,6.1243,-0.0354,1.0667,5.4096,0.3068,74.6755,-0.0468,-0.1116,-0.0958,-0.0846,2.6193,0.6565,18.9,0.1653,0.0671,0.1418,1.6831,Retail,3.1888937472671626,-0.5502908638793346,-0.6584192439862543,-0.4455336142055881,0.0186271464144824,0.0093636499959203,,,
2022-03-31,PSA-PJ,19.064032400808028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,PSA-PN,15.92818344793012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,PSA-PO,15.754160819515103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,PSA-PP,16.146305514920144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,PSA-PQ,16.128403217561782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,PSEC,5.604276510976976,0.0999,4800.9,0.3443708609271523,0.3907,0.1989,0.3796,5795.8263,1.3904,-1.7608,0.532,,0.3454,0.3503,0.5392,0.3454,0.5317,0.9057,0.4746,0.2046,0.6756,2.9719,3.5216,0.9057,4.7446,,0.3879,,0.1277,0.1982,0.1299,0.0464,0.4191,0.468,,0.5392,0.3454,0.3503,2.7815,Financial Services,-3.663176012081006,1.813280388640207,28.735677821894487,-13.412180052956757,0.0108777736596488,0.0034476493614774,,,
2022-03-31,PSFE,32.25870972294961,0.2168,1462.9,0.945206793973707,1.1177,-19.7629,-19.4229,3199.6858,0.0594,9.7781,0.5999,,0.4157,0.6472,1.8476,0.1779,0.5079,-3.1852,-3.241,,1.6793,,,-3.3021,1.663,,1.0846,10.1848,-0.1793,-0.5361,-0.2585,-0.3014,6.0978,0.4001,,1.8545,0.4173,0.6497,1.2904,Financial Services,5.143363030275053,-4.904639840312892,-57.18377765172999,87.121359223301,0.0060052624272733,-0.3425618379383724,,,
2022-03-31,PSLV,7.826451632284349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,PSN,38.31629045547977,0.9764,1918.1,0.2830805828129646,1.6265,0.3145,0.1824,4322.5824,0.1134,2.1668,0.2267,,0.1556,0.2356,0.3089,0.1235,0.1619,0.0218,0.0376,,2.0916,52.9285,9.8595,0.0337,1.0741,2.3199,1.5195,2.9325,0.0198,0.0407,0.0307,0.0576,8.3621,0.7733,1729.4,0.3108,0.1565,0.2371,2.0145,Professional Services,-0.3060798070226103,1.5156586503948313,1.1825776210145265,0.9699527277891618,0.9005892798318657,-0.0381335381133295,,,
2022-03-31,PSOIX,14.202021860307262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,PSQH,9.713403040362945,,164.0,1.6666666666666667,3.0,-0.0135,0.1201,208.0094,,-0.0625,,,,,,-0.0031,-0.0031,,,,1.2714,,,,,,1.6667,,0.0375,0.0406,0.0406,-0.0073,,,,0.0,0.0,0.0,18.2632,Media,-0.6804043545878694,-18.415308291991455,2.4712931553752027,0.3832278906986135,0.0018563427847829,0.0585687875459736,,,
2022-03-31,PTCAY,16.710722554114557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,PTPI,10.017419338226318,0.1491,35.72,1.7172011661807582,2.6084,-0.2319,-0.0821,24.7982,,-8.0628,0.8512,1.136,0.1697,0.2064,0.2653,-0.1626,-0.2091,-0.7907,-1.6744,,0.9034,,,-0.786,5.1962,,2.2857,1.2508,-0.2099,-0.4482,-0.3926,-0.5269,1.1932,0.1488,,0.2855,0.1826,0.2221,2.7736,Pharmaceuticals,0.4169463830877916,0.9236040529354445,0.9680444555270596,1.3965767425144324,0.000730447400755,0.101767854424573,,,
2022-03-31,PTVE,9.090023856009209,0.8249,1213.0,0.3007438894792774,2.169,0.6629,0.2416,5744.5819,0.1312,0.5618,0.1552,5.6839,0.5811,0.7628,3.4312,0.7258,3.2646,0.0288,0.0789,,1.4712,,,0.0528,0.3094,17.6691,1.1403,12.4444,0.0116,0.0685,0.0151,0.046,8.3989,0.8448,101.0,3.4979,0.5924,0.7777,1.2039,Packaging,0.1583368332633347,0.0994572015725518,0.1405858339898302,0.2700322864690343,0.5250087594650797,0.2972712392654544,,,
2022-03-31,PTY,10.697427118978192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,PTZH,0.2000000029802322,1.0543,,0.1004410406174568,0.3076,-0.0011,-0.0006,1.5745,,-0.0159,0.3073,2.477,0.1212,,,,,-0.0789,-0.1409,,,,,-0.0789,6.0742,,0.1574,44.0854,-0.7783,,,,0.0079,0.6927,,,0.1714,,0.3488,Retail,53.03239323713745,,,,4.738640639048056e-05,0.0001182550516132,,,
2022-03-31,PUCKU,9.977983890041228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,PULM,5.277419351762341,0.0843,42.75,8.83457249070632,9.4071,-1.503,-1.5061,-24.9164,,-6.1994,,,0.1334,0.1458,0.1707,-1.1116,-1.1116,-4.2845,-4.2759,,0.529,,,-4.2845,4.5777,,9.0874,8.2333,-0.359,-0.4463,-0.4463,-0.4465,0.3515,,,0.0,0.0,0.0,4.7013,Pharmaceuticals,0.7131193498261896,0.9196887300872127,1.1004540002591103,1.183472225341989,-0.0007339290600193,0.6595820836573234,,,
2022-03-31,PVLA,182.46451728574692,0.1841,,2.120783102016006,2.8302,-5.7839,-5.5385,,,-21.0313,,,,,,-1.5666,-1.5666,-4.0759,-4.244,,,,,-4.0759,,,2.5811,3.0678,-0.3061,-0.9116,-0.9116,-0.9457,11.9305,,,0.0,0.0,0.0,1.6389,Biotechnology,0.1144603081961359,1.1222398300181848,1.289727699453875,1.3210211666292824,,0.0388030949723468,,,
2022-03-31,PVNNF,9.999999747378752e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,PWUP,9.979071361677986,,285.6,,13.0,,,288.625,,,,,,,,,,,,,1.0127,,,,,,7.0,,,,,,,,,0.0,0.0,0.0,27.2018,,,,,,,,,,
2022-03-31,PXLW,2.1567742055462253,0.6623,40.221,4.037327087755251,5.0266,-0.0723,-0.0855,105.2076,0.2345,-0.2225,0.527,17.0172,0.3004,0.5374,1.1618,-1.5312,-1.5312,-0.2762,-0.2334,,5.8229,1.2387,9.7587,-0.2237,2.5675,2.578,4.6641,8.8824,-0.1732,-0.455,-0.455,-0.4589,0.3098,0.473,51.6,0.0,0.0,0.0,1.5776,Semiconductors,-6.012022012134895,-6.323371560928761,-10.039825628330014,-6.074286513710128,0.0001841502176853,-0.0018708949719126,,,
2022-03-31,PYPD,149.6516125586725,,35.96,1.7748447204968942,3.9581,,,94.8803,,,,,0.7121,0.8347,,-0.3962,-0.2731,,,,2.994,,,,,,3.7283,,-0.9413,-0.8229,-0.8229,-0.8331,,,,0.0,0.0,0.0,5.3434,Pharmaceuticals,1.8698029080540175,1.6957469325314083,2.029046822346453,2.208176284283115,0.002794762060063,,,,
