date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2019-12-31,BKUCF,CAD,0001463978,2019-12-31,2019-12-31 00:00:00,2019,FY,360605.0,0,360605.0,0.0,0.0,47163.0,414872.0,60999.0,0,0.0,0.0,0.0,0.0,-2.842170943040401e-14,60999.0,0.0,475871.0,190351.0,0,0,0.0,61941.0,252292.0,0,0,0,0,0.0,0.0,0,252292.0,0.0,29875000.0,-37382086.0,3201492.0,7730665.0,223579.0,223579.0,475871.0,0.0,475871.0,0.0,0,-360605.0,,
2024-06-30,BIOX,USD,0001769484,2024-10-30,2024-10-30 15:19:38,2024,FY,44473270.0,11695528,56168798.0,216033262.0,126223902.0,10242075.0,408668037.0,86175030.0,112339265,174797456.0,287136721.0,40420906.0,9698860.0,18528793.0,441960310.0,0.0,850628347.0,161963080.0,139869976,10472821,3923140.0,13276829.0,329505846.0,131075927,1925138,34500445,4056630,171558140.0,0.0,11284137,501063986.0,780841.0,6500.0,-10659656.0,29090230.0,294010174.0,314008930.0,349308468.0,850628347.0,35299538.0,850628347.0,52116434.0,270945903,226472633.0,https://www.sec.gov/Archives/edgar/data/1769484/000110465924112589/0001104659-24-112589-index.htm,https://www.sec.gov/Archives/edgar/data/1769484/000110465924112589/biox-20230630x20f.htm
2023-06-30,BIOX,USD,0001769484,2023-06-30,2023-06-29 20:00:00,2023,FY,48129194.0,11922317,60051511.0,185319539.0,140573817.0,11169534.0,397114401.0,81790410.0,112163432,173783956.0,285947388.0,39741719.0,7312964.0,6152276.0,420944757.0,0.0,818059158.0,146293315.0,111498358,4070092,24875662.0,11975107.0,298712534.0,145914616,2057805,35785347,5092749,188850517.0,0.0,13889223,487563051.0,0.0,6493.0,-13903017.0,1121675.0,311368937.0,298849981.0,330496107.0,818059158.0,31646126.0,818059158.0,51664036.0,257412974,209283780.0,,
2022-06-30,BIOX,USD,0001769484,2022-10-28,2022-10-28 17:21:00,2022,FY,33475266.0,5136010,38611276.0,128079128.0,126101435.0,4913287.0,297705126.0,62052351.0,36073685,76704869.0,112778554.0,39173933.0,4011374.0,2499023.0,220515235.0,0.0,518220361.0,124450651.0,72714372,8804535,5895313.0,10800881.0,222665752.0,97074620,1320970,29005943,9854228,137255761.0,0.0,11751284,359921513.0,0.0,4637.0,-32682893.0,1976674.0,158060155.0,127614466.0,158298848.0,518220361.0,30684382.0,518220361.0,44309943.0,169788992,136313726.0,https://www.sec.gov/Archives/edgar/data/1769484/000110465922112548/0001104659-22-112548-index.htm,https://www.sec.gov/Archives/edgar/data/1769484/000110465922112548/biox-20220630x20f.htm
2021-06-30,BIOX,USD,0001769484,2021-10-29,2021-10-29 13:51:02,2021,FY,36046113.0,10735422,46781535.0,88784172.0,63353389.0,12570562.0,211489658.0,49282256.0,28751206,67342362.0,96093568.0,31754635.0,3278370.0,2691470.0,183100299.0,0.0,394589957.0,69305124.0,77536165,10009836,6277313.0,4909417.0,168037855.0,97042889,784,25699495,13518630,136261798.0,0.0,1140717,304299653.0,0.0,4158.0,-25483275.0,-27368648.0,116215258.0,67743242.0,90290304.0,394589957.0,22547062.0,394589957.0,42490057.0,174579054,138532941.0,https://www.sec.gov/Archives/edgar/data/1769484/000110465921131663/0001104659-21-131663-index.htm,https://www.sec.gov/Archives/edgar/data/1769484/000110465921131663/biox-20210630x20f.htm
2020-06-30,BIOX,USD,0001769484,2020-10-21,2020-10-21 16:55:24,2020,FY,42522861.0,9045935,51568796.0,73546633.0,30304276.0,9273350.0,164693055.0,42629703.0,25526855,35333464.0,60860319.0,24975495.0,2693195.0,1709602.0,132868314.0,0.0,297561369.0,54791222.0,64386833,3720267,2866707.0,4846950.0,130610709.0,84701158,2335,16858125,4639560,106201178.0,0.0,1109812,236811887.0,0.0,3613.0,-18613112.0,-35798075.0,96455958.0,46179395.0,60749482.0,297561369.0,14570087.0,297561369.0,34021430.0,149087991,106565130.0,https://www.sec.gov/Archives/edgar/data/1769484/000110465920116812/0001104659-20-116812-index.htm,https://www.sec.gov/Archives/edgar/data/1769484/000110465920116812/tm2029786-1_20f.htm
2024-11-30,PFD,USD,0000868578,2024-11-30,2024-11-30 00:00:00,2024,FY,0.0,0,0.0,2413201.0,0.0,-2413201.0,0.0,0.0,0,0.0,0.0,249993426.0,0.0,-249993426.0,0.0,252466960.0,252466960.0,1111005.0,0,0,0.0,-1111005.0,0.0,0,0,0,0,0.0,92384823.0,0,92384823.0,0.0,128526.0,-21762605.0,0.0,181716216.0,160082137.0,160082137.0,252466960.0,0.0,252466960.0,249993426.0,0,0.0,,
2023-11-30,PFD,USD,0000868578,2023-11-30,2023-11-29 19:00:00,2023,FY,0.0,0,0.0,2371321.0,0.0,139590.0,2510911.0,0.0,0,0.0,0.0,230146328.0,0.0,-230146328.0,412727251.0,-182580923.0,232657239.0,522892.0,0,0,0.0,-522892.0,780333.0,91100000,0,0,0,91100000.0,-34686.0,0,91845647.0,0.0,128526.0,-41053413.0,-7.105427357601002e-09,181736479.0,140811592.0,140811592.0,232657239.0,0.0,232657239.0,230146328.0,91100000,91100000.0,,
2022-11-30,PFD,USD,0000868578,2022-11-30,2022-11-30 00:00:00,2022,FY,0.0,0,0.0,2423542.0,0.0,140529.0,2423542.0,0.0,0,0.0,0.0,235759696.0,0.0,-235759696.0,235759696.0,140529.0,238323767.0,397746.0,0,0,0.0,-397746.0,397746.0,0,0,0,0,397746.0,90927657.0,0,91723149.0,0.0,127586.0,-34107641.0,0.0,180580673.0,146600618.0,146600618.0,238323767.0,0.0,238323767.0,235759696.0,91100000,91100000.0,,
2021-11-30,PFD,USD,0000868578,2021-11-30,2021-11-30 00:00:00,2021,FY,0.0,0,0.0,2809142.0,0.0,156082.0,2809142.0,0.0,0,0.0,0.0,263247826.0,0.0,-263247826.0,263247826.0,156082.0,266213050.0,145159.0,0,0,0.0,-145159.0,145159.0,89300000,0,0,-89300000,89300000.0,235043.0,0,89680202.0,0.0,120781.0,6211221.0,-5.329070518200751e-09,170200846.0,176532848.0,176532848.0,266213050.0,0.0,266213050.0,263247826.0,89300000,89300000.0,,
2020-11-30,PFD,USD,0000868578,2020-11-30,2020-11-30 00:00:00,2020,FY,334754.0,0,334754.0,2184458.0,0.0,41836.0,2184458.0,0.0,0,0.0,0.0,241418598.0,0.0,-241418598.0,241418598.0,41836.0,243644892.0,142101.0,0,0,0.0,-142101.0,142101.0,80100000,0,0,-80100000,80100000.0,226644.0,0,80468745.0,2.9802322387695312e-08,113054.0,5757690.0,-3.197442310920451e-08,157305403.00000003,163176147.0,163176147.0,243644892.0,0.0,243644892.0,241418598.0,80100000,79765246.0,,
2025-01-03,KBR,USD,0001357615,2025-02-25,2025-02-25 14:55:18,2024,FY,350000000.0,0,350000000.0,1071000000.0,0.0,452000000.0,1873000000.0,492000000.0,2630000000,763000000.0,3393000000.0,192000000.0,209000000.0,504000000.0,4790000000.0,0.0,6663000000.0,777000000.0,36000000,46000000,0.0,923000000.0,1782000000.0,2761000000,0,83000000,570000000,3414000000.0,0.0,0,5196000000.0,0.0,0.0,1367000000.0,-946000000.0,1032000000.0,1453000000.0,1467000000.0,6663000000.0,14000000.0,6663000000.0,192000000.0,2797000000,2447000000.0,https://www.sec.gov/Archives/edgar/data/1357615/000135761525000018/0001357615-25-000018-index.htm,https://www.sec.gov/Archives/edgar/data/1357615/000135761525000018/kbr-20250103.htm
2023-12-29,KBR,USD,0001357615,2024-02-20,2024-02-20 12:11:23,2023,FY,304000000.0,0,304000000.0,1191000000.0,0.0,156000000.0,1651000000.0,377000000.0,2109000000,618000000.0,2727000000.0,206000000.0,239000000.0,365000000.0,3914000000.0,0.0,5565000000.0,593000000.0,79000000,41000000,3000000.0,856000000.0,1572000000.0,1977000000,0,106000000,516000000,2599000000.0,0.0,224000000,4171000000.0,0.0,0.0,1072000000.0,-915000000.0,1226000000.0,1383000000.0,1394000000.0,5565000000.0,11000000.0,5565000000.0,206000000.0,2056000000,1752000000.0,https://www.sec.gov/Archives/edgar/data/1357615/000135761524000016/0001357615-24-000016-index.htm,https://www.sec.gov/Archives/edgar/data/1357615/000135761524000016/kbr-20231229.htm
2022-12-31,KBR,USD,0001357615,2023-02-17,2023-02-17 17:14:54,2022,FY,389000000.0,0,389000000.0,1218000000.0,0.0,182000000.0,1747000000.0,346000000.0,2087000000,645000000.0,2732000000.0,188000000.0,213000000.0,340000000.0,3819000000.0,0.0,5566000000.0,637000000.0,412000000,32000000,275000000.0,465000000.0,1821000000.0,1569000000,92000000,92000000,360000000,2113000000.0,0.0,241000000,3934000000.0,0.0,0.0,1410000000.0,-882000000.0,1092000000.0,1620000000.0,1632000000.0,5566000000.0,12000000.0,5566000000.0,188000000.0,1981000000,1592000000.0,https://www.sec.gov/Archives/edgar/data/1357615/000135761523000030/0001357615-23-000030-index.htm,https://www.sec.gov/Archives/edgar/data/1357615/000135761523000030/kbr-20221231.htm
2021-12-31,KBR,USD,0001357615,2022-02-22,2022-02-22 17:02:34,2021,FY,370000000.0,0,370000000.0,1656000000.0,0.0,162000000.0,2152000000.0,294000000.0,2060000000,708000000.0,2768000000.0,576000000.0,226000000.0,183000000.0,4047000000.0,0.0,6199000000.0,1026000000.0,57000000,36000000,313000000.0,443000000.0,1875000000.0,2063000000,294000000,70000000,513000000,2623000000.0,0.0,229000000,4498000000.0,0.0,0.0,1260000000.0,-881000000.0,1263000000.0,1687000000.0,1701000000.0,6199000000.0,14000000.0,6199000000.0,576000000.0,2083000000,1713000000.0,https://www.sec.gov/Archives/edgar/data/1357615/000135761522000012/0001357615-22-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1357615/000135761522000012/kbr-20211231.htm
2020-12-31,KBR,USD,0001357615,2021-02-25,2021-02-25 06:08:54,2020,FY,436000000.0,0,436000000.0,1099000000.0,0.0,131000000.0,1634000000.0,284000000.0,1761000000,683000000.0,2444000000.0,881000000.0,297000000.0,165000000.0,4071000000.0,0.0,5705000000.0,574000000.0,61000000,45000000,356000000.0,419000000.0,1455000000.0,1772000000,587000000,26000000,843000000,2641000000.0,0.0,230000000,4096000000.0,0.0,0.0,1305000000.0,-1083000000.0,1358000000.0,1580000000.0,1609000000.0,5705000000.0,29000000.0,5705000000.0,881000000.0,1821000000,1385000000.0,https://www.sec.gov/Archives/edgar/data/1357615/000135761521000040/0001357615-21-000040-index.htm,https://www.sec.gov/Archives/edgar/data/1357615/000135761521000040/kbr-20201231.htm
2024-12-31,NBBK,USD,0001979330,2025-03-07,2025-03-07 08:01:03,2024,FY,211166000.0,228205000,439371000.0,4352837000.0,0.0,0.0,4792208000.0,34654000.0,0,0.0,0.0,0.0,30299000.0,0.0,64953000.0,300576000.0,5157737000.0,0.0,100000000,0,0.0,0.0,100000000.0,20835000,0,0,0,20835000.0,4271735000.0,0,4392570000.0,0.0,427000.0,400473000.0,-8167000.0,372434000.0,765167000.0,765167000.0,5157737000.0,0.0,5157737000.0,228205000.0,120835000,-90331000.0,https://www.sec.gov/Archives/edgar/data/1979330/000155837025002457/0001558370-25-002457-index.htm,https://www.sec.gov/Archives/edgar/data/1979330/000155837025002457/nbbk-20241231x10k.htm
2023-12-31,NBBK,USD,0000000000,2024-03-28,2024-03-28 11:22:04,2023,FY,90485000.0,189465000,279950000.0,17284000.0,0.0,0.0,297234000.0,46079000.0,0,0.0,0.0,203178000.0,0.0,8578000.0,257835000.0,3978343000.0,4533412000.0,0.0,0,0,0.0,43246000.0,43246000.0,835000,0,0,3731372000,3732207000.0,0.0,0,3775453000.0,0.0,427000.0,366173000.0,-11897000.0,403256000.0,757959000.0,757959000.0,4533412000.0,0.0,4533412000.0,392643000.0,283338000,192853000.0,https://www.sec.gov/Archives/edgar/data/1979330/000155837024004193/0001558370-24-004193-index.htm,https://www.sec.gov/Archives/edgar/data/1979330/000155837024004193/nbbk-20231231x10k.htm
2022-12-31,NBBK,USD,0000000000,2022-12-31,2022-12-30 19:00:00,2022,FY,131073000.0,245480000,376553000.0,0.0,-171516000.0,0.0,391524000.0,35344000.0,0,0.0,280028000.0,256072000.0,11388000.0,-291416000.0,291416000.0,2909395000.0,3592335000.0,0.0,0,0,0.0,2842571000.0,2842571000.0,293082000,0,0,-293082000,293082000.0,-2842571000.0,0,293082000.0,0.0,0.0,358466000.0,-14401000.0,0.0,344065000.0,344065000.0,3592335000.0,0.0,3592335000.0,501552000.0,293082000,162009000.0,,
2021-12-31,NBBK,USD,0000000000,2021-12-31,2021-12-30 19:00:00,2021,FY,457181000.0,259750000,716931000.0,0.0,-474588000.0,0.0,724469000.0,29208000.0,0,0.0,286870000.0,264036000.0,6374000.0,-293244000.0,293244000.0,1904958000.0,2922671000.0,0.0,164000,15000,0.0,2337631000.0,2337810000.0,5060000,0,0,-5060000,256000.0,-2337810000.0,4804000,256000.0,0.0,0.0,328401000.0,-2272000.0,0.0,326129000.0,326129000.0,2922671000.0,0.0,2922671000.0,523786000.0,256000,-456925000.0,,
2023-12-31,MSSAR,USD,0001882464,2024-08-30,2024-08-29 20:51:23,2023,FY,0.0,0,0.0,0.0,0.0,1875.0,1875.0,0.0,0,0.0,0.0,0.0,0.0,35359088.0,35359088.0,0.0,35360963.0,0.0,2172403,0,0.0,674114.0,2846517.0,0,0,0,2875000,2875000.0,0.0,0,5721517.0,0.0,35412293.0,-5772847.0,-8.88e-10,0.0,29639446.0,29639446.0,35360963.0,0.0,35360963.0,35359088.0,2172403,2172403.0,https://www.sec.gov/Archives/edgar/data/1882464/000149315224034449/0001493152-24-034449-index.htm,https://www.sec.gov/Archives/edgar/data/1882464/000149315224034449/form10-k.htm
2022-12-31,MSSAR,USD,0001882464,2024-07-29,2024-07-26 21:38:03,2022,FY,178.652,116673481,178.652,0.0,0.0,218335.0,116891816.0,0.0,0,0.0,0.0,0.0,0.0,116673481.0,116673481.0,-116673481.0,116891816.0,0.0,0,0,0.0,3021738.0,3021738.0,0,0,0,0,2875000.0,-2875000.0,0,3021738.0,0.0,116676686.0,-2806608.0,4.440892098500626e-13,0.0,113870078.0,113870078.0,116891816.0,0.0,116891816.0,116673481.0,0,-178.652,https://www.sec.gov/Archives/edgar/data/1882464/000149315224029333/0001493152-24-029333-index.htm,https://www.sec.gov/Archives/edgar/data/1882464/000149315224029333/form10-ka.htm
2021-12-31,MSSAR,USD,0001882464,2021-12-31,2021-12-31 00:00:00,2021,FY,95978.0,0,95978.0,0.0,0.0,0.0,95978.0,0.0,0,0.0,0.0,0.0,0.0,236522.0,236522.0,0.0,332500.0,0.0,300000,0,0.0,32350.0,332350.0,0,0,0,0,0.0,0.0,0,332350.0,0.0,2875.0,-24850.0,3.469446951953614e-15,22125.0,150.0,150.0,332500.0,0.0,332500.0,0.0,300000,204022.0,,
2024-04-30,AOUT,USD,0001808997,2024-06-27,2024-06-27 16:15:35,2024,FY,29698000.0,0,29698000.0,25951000.0,93315000.0,6410000.0,155374000.0,44602000.0,0,40217000.0,40217000.0,0.0,0.0,404000.0,85223000.0,0.0,240597000.0,14198000.0,2662000,321000,0.0,12202000.0,29383000.0,33289000,0,0,0,33289000.0,0.0,34620000,62672000.0,0.0,15000.0,-74623000.0,3.552713678800501e-09,252533000.0,177925000.0,177925000.0,240597000.0,0.0,240597000.0,0.0,34620000,4922000.0,https://www.sec.gov/Archives/edgar/data/1808997/000095017024078463/0000950170-24-078463-index.htm,https://www.sec.gov/Archives/edgar/data/1808997/000095017024078463/aout-20240430.htm
2023-04-30,AOUT,USD,0001808997,2023-06-28,2023-06-28 16:16:08,2023,FY,21950000.0,0,21950000.0,28097000.0,99734000.0,7839000.0,157620000.0,33686000.0,0,52021000.0,52021000.0,0.0,0.0,260000.0,85967000.0,0.0,243587000.0,11544000.0,1808000,346000,0.0,9304000.0,23002000.0,28687000,0,0,34000,28721000.0,0.0,24968000,51723000.0,0.0,14000.0,-62375000.0,3.552713678800501e-09,254225000.0,191864000.0,191864000.0,243587000.0,0.0,243587000.0,0.0,29591000,7641000.0,https://www.sec.gov/Archives/edgar/data/1808997/000095017023030394/0000950170-23-030394-index.htm,https://www.sec.gov/Archives/edgar/data/1808997/000095017023030394/aout-20230430.htm
2022-04-30,AOUT,USD,0001808997,2022-07-14,2022-07-14 16:17:52,2022,FY,19521000.0,0,19521000.0,30110000.0,121683000.0,8491000.0,179805000.0,34505000.0,0,63194000.0,63194000.0,0.0,0.0,336000.0,98035000.0,0.0,277840000.0,13563000.0,3606000,718000,0.0,9118000.0,27005000.0,47773000,0,0,31000,47804000.0,0.0,24879000,74809000.0,0.9999999701976776,14000.0,-50351000.0,2.3092638912203256e-08,253368000.0,203031000.0,203031000.0,277840000.0,0.0,277840000.0,0.0,49576000,30055000.0,https://www.sec.gov/Archives/edgar/data/1808997/000095017022012698/0000950170-22-012698-index.htm,https://www.sec.gov/Archives/edgar/data/1808997/000095017022012698/aout-20220430.htm
2021-04-30,AOUT,USD,0001808997,2021-07-15,2021-07-15 16:16:44,2021,FY,60801000.0,0,60801000.0,37487000.0,74296000.0,7247000.0,179831000.0,36367000.0,64315000,53643000.0,117958000.0,0.0,6683000.0,424000.0,161432000.0,0.0,341263000.0,16021000.0,3542000,1052000,0.0,15727000.0,36342000.0,24780000,0,0,236000,25016000.0,0.0,26551000,61358000.0,5.960464477539063e-08,14000.0,14529000.0,-6.039613253960852e-08,265362000.0,279905000.0,279905000.0,341263000.0,0.0,341263000.0,0.0,26551000,-34250000.0,https://www.sec.gov/Archives/edgar/data/1808997/000156459021036740/0001564590-21-036740-index.htm,https://www.sec.gov/Archives/edgar/data/1808997/000156459021036740/aout-10k_20210430.htm
2020-04-30,AOUT,USD,0001808997,2020-04-30,2020-04-30 00:00:00,2020,FY,234000.0,0,234000.0,35200000.0,59999000.0,3244000.0,102257000.0,12449000.0,64315000,69152000.0,133467000.0,-3580000.0,3580000.0,242000.0,146158000.0,0.0,248415000.0,8936000.0,1324000,197000,0.0,10924000.0,21381000.0,2830000,0,0,106000,2936000.0,0.0,4154000,24317000.0,0.0,224098000.0,0.0,224098000.0,-224098000.0,224098000.0,224098000.0,248415000.0,0.0,248415000.0,-3580000.0,4154000,3920000.0,,
2024-12-31,VLYPO,USD,0000714310,2025-02-28,2025-02-27 18:01:13,2024,FY,411412000.0,3369724000,3781136000.0,239941000.0,0.0,0.0,4021077000.0,679271000.0,1868936000,128661000.0,1997597000.0,0.0,0.0,0.0,2676868000.0,55793746000.0,62491691000.0,0.0,461021000,0,0.0,-461021000.0,461021000.0,0,0,0,54595543000,54595543000.0,0.0,0,55056564000.0,0.0,195998000.0,1598048000.0,-155334000.0,5796415000.0,7435127000.0,7435127000.0,62491691000.0,0.0,62491691000.0,3369724000.0,461021000,49609000.0,https://www.sec.gov/Archives/edgar/data/714310/000071431025000068/0000714310-25-000068-index.htm,https://www.sec.gov/Archives/edgar/data/714310/000071431025000068/vly-20241231.htm
2023-12-31,VLYPO,USD,0000714310,2024-02-29,2024-02-29 17:16:06,2023,FY,891225000.0,28671000,891225000.0,245498000.0,0.0,0.0,1136723000.0,724542000.0,1868936000,160331000.0,2029267000.0,5104221000.0,0.0,52055045000.0,59913075000.0,-114824000.0,60934974000.0,0.0,1127163000,0,0.0,12982635000.0,14109798000.0,2579937000,0,0,50332031000,52911968000.0,-12788183000.0,359454000,54233583000.0,209691000.0,178187000.0,1471371000.0,-146456000.0,4988598000.0,6701391000.0,6701391000.0,60934974000.0,0.0,60934974000.0,5132892000.0,3707098000,2815873000.0,https://www.sec.gov/Archives/edgar/data/714310/000071431024000065/0000714310-24-000065-index.htm,https://www.sec.gov/Archives/edgar/data/714310/000071431024000065/vly-20231231.htm
2022-12-31,VLYPO,USD,0000714310,2023-03-01,2023-02-28 20:48:53,2022,FY,947947000.0,1261397000,2209344000.0,196606000.0,-1160214000.0,0.0,2405950000.0,664908000.0,1868936000,197456000.0,2066392000.0,5150904000.0,315360000.0,-5466264000.0,2731300000.0,52325499000.0,57462749000.0,0.0,138729000,0,0.0,358884000.0,497613000.0,1570302000,-121003000,121003000,49491645000,50564334000.0,0.0,320486000,51061947000.0,209691000.0,178185000.0,1218445000.0,-164002000.0,4958483000.0,6400802000.0,6400802000.0,57462749000.0,0.0,57462749000.0,6412301000.0,2097431000,1149484000.0,https://www.sec.gov/Archives/edgar/data/714310/000071431023000043/0000714310-23-000043-index.htm,https://www.sec.gov/Archives/edgar/data/714310/000071431023000043/vly-20221231.htm
2021-12-31,VLYPO,USD,0000714310,2022-02-28,2022-02-28 16:47:40,2021,FY,2049920000.0,1128809000,3178729000.0,96882000.0,-2190122000.0,0.0,3275611000.0,585423000.0,1459008000,70386000.0,1529394000.0,3870944000.0,161810000.0,-161810000.0,5985761000.0,34185071000.0,43446443000.0,0.0,500000000,0,0.0,-500000000.0,655726000.0,1763195000,1679999000,83196000,35660350000,1763195000.0,35943456000.0,283106000,38362377000.0,209691000.0,148482000.0,883645000.0,-17932000.0,3860180000.0,5084066000.0,5084066000.0,43446443000.0,0.0,43446443000.0,4999753000.0,2418921000,369001000.0,https://www.sec.gov/Archives/edgar/data/714310/000071431022000063/0000714310-22-000063-index.htm,https://www.sec.gov/Archives/edgar/data/714310/000071431022000063/vly-20211231.htm
2020-12-31,VLYPO,USD,0000714310,2021-02-26,2021-02-26 17:09:58,2020,FY,1329205000.0,1339473000,2668678000.0,106230000.0,-1443895000.0,0.0,2774908000.0,571850000.0,1382442000,70449000.0,1452891000.0,3540434000.0,170241000.0,-170241000.0,5565175000.0,32345993000.0,40686076000.0,0.0,1147958000,0,0.0,-1147958000.0,1147958000.0,2628405000,2553495000,74910000,32040918000,2628405000.0,32317593000.0,276675000,36093956000.0,209691000.0,141746000.0,611158000.0,-7718000.0,3637243000.0,4592120000.0,4592120000.0,40686076000.0,0.0,40686076000.0,4879907000.0,3776363000,2447158000.0,https://www.sec.gov/Archives/edgar/data/714310/000071431021000059/0000714310-21-000059-index.htm,https://www.sec.gov/Archives/edgar/data/714310/000071431021000059/vly-20201231.htm
2022-12-31,CPMV,USD,0000836564,2023-03-02,2023-03-02 14:08:02,2022,FY,220645.0,0,220645.0,0.0,0.0,40632.0,261277.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261277.0,133464.0,0,0,0.0,3650746.0,3917674.0,1228361,0,0,0,1228361.0,0.0,0,5146035.0,1.0,72.0,-6908102.0,0.0,2023271.0,-4884758.0,-4884758.0,261277.0,0.0,261277.0,0.0,1228361,1007716.0,https://www.sec.gov/Archives/edgar/data/836564/000168316823001237/0001683168-23-001237-index.htm,https://www.sec.gov/Archives/edgar/data/836564/000168316823001237/mosaic_i10k-123122.htm
2021-12-31,CPMV,USD,0000836564,2022-01-26,2022-01-25 21:36:22,2021,FY,226142.0,0,226142.0,0.0,0.0,43352.0,269494.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269494.0,113513.0,0,0,0.0,2106331.0,2333357.0,735148,0,0,0,735148.0,0.0,0,3068505.0,1.0,72.0,-4527232.0,0.0,1728148.0,-2799011.0,-2799011.0,269494.0,0.0,269494.0,0.0,735148,509006.0,https://www.sec.gov/Archives/edgar/data/836564/000168316822000466/0001683168-22-000466-index.htm,https://www.sec.gov/Archives/edgar/data/836564/000168316822000466/mosaic_i10k-123121.htm
2020-12-31,CPMV,USD,0000836564,2020-12-31,2020-12-31 00:00:00,2020,FY,352738.0,27637,380375.0,26078.0,0.0,51349.0,457802.0,326.0,0,0.0,0.0,32884.0,0.0,0.0,33210.0,-33210.0,457802.0,86014.0,0,26078,0.0,682237.0,880343.0,0,0,0,0,0.0,0.0,0,880343.0,7.0,8.0,-842754.0,0.0,420198.0,-422541.0,-422541.0,457802.0,0.0,457802.0,27637.0,0,-352738.0,,
2020-05-31,CPMV,USD,0000836564,2020-08-24,2020-08-24 16:00:23,2019,FY,787086.0,750000,1537086.0,26078.0,172765.0,28003.0,1763932.0,814.0,0,0.0,0.0,107861.0,52156.0,0.0,160831.0,0.0,1924763.0,8868.0,0,0,0.0,210476.0,228212.0,0,0,0,8868,8868.0,-8868.0,0,228212.0,0.0,4382.0,-61126025.0,0.0,62818194.0,1696551.0,1696551.0,1924763.0,0.0,1924763.0,857861.0,0,-787086.0,https://www.sec.gov/Archives/edgar/data/836564/000168316820002849/0001683168-20-002849-index.htm,https://www.sec.gov/Archives/edgar/data/836564/000168316820002849/ptsc_10k-053120.htm
