date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2024-12-31,FROG,USD,0001800667,2025-02-14,2025-02-14 16:43:43,2024,FY,428488000.0,98300000.0,330188000.0,0.7705886746,160864000.0,70021000.0,190401000.0,260422000.0,0,421286000.0,519586000.0,25278000.0,0.0,0.0,-91098000.0,-0.2126033868,-91098000.0,-0.2126033868,25278000.0,-65820000.0,-0.1536099027,3416000.0,-69236000.0,-0.1615821213,-0.63,-0.63,109691100.0,109691100.0,https://www.sec.gov/Archives/edgar/data/1800667/000095017025021340/0000950170-25-021340-index.htm,https://www.sec.gov/Archives/edgar/data/1800667/000095017025021340/frog-20241231.htm
2023-12-31,FROG,USD,0001800667,2024-02-15,2024-02-15 16:08:38,2023,FY,349886000.0,77043000.0,272843000.0,0.78,134584000.0,63132000.0,150675000.0,213807000.0,0,348411000.0,425434000.0,21032000.0,0.0,15303000.0,-60245000.0,-0.1721846544,-75548000.0,-0.2159217574,21032000.0,-54516000.0,-0.1558107498,6740000.0,-61256000.0,-0.175074167,-0.59,-0.59,103318000.0,103317759.0,https://www.sec.gov/Archives/edgar/data/1800667/000095017024015873/0000950170-24-015873-index.htm,https://www.sec.gov/Archives/edgar/data/1800667/000095017024015873/frog-20231231.htm
2022-12-31,FROG,USD,0001800667,2023-02-09,2023-02-09 16:07:23,2022,FY,280040000.0,62287000.0,217753000.0,0.7775782031,121225000.0,55556000.0,130812000.0,186368000.0,0,307593000.0,369880000.0,5094000.0,0.0,22012000.0,-75185000.0,-0.2684795029,-89840000.0,-0.3208113127,5094000.0,-84746000.0,-0.3026210541,5438000.0,-90184000.0,-0.3220397086,-0.91,-0.91,99243894.0,99243894.0,https://www.sec.gov/Archives/edgar/data/1800667/000095017023002329/0000950170-23-002329-index.htm,https://www.sec.gov/Archives/edgar/data/1800667/000095017023002329/frog-20221231.htm
2021-12-31,FROG,USD,0001800667,2022-02-11,2022-02-11 16:03:46,2021,FY,206683000.0,41823000.0,164860000.0,0.798,79604000.0,56663000.0,96962000.0,153625000.0,0,233229000.0,275052000.0,744000.0,0.0,14854000.0,-59623000.0,-0.2884755882,-68369000.0,-0.3307915987,744000.0,-67625000.0,-0.3271918832,-3422000.0,-64203000.0,-0.3106351272,-0.68,-0.68,94783082.0,94783082.0,https://www.sec.gov/Archives/edgar/data/1800667/000095017022001123/0000950170-22-001123-index.htm,https://www.sec.gov/Archives/edgar/data/1800667/000095017022001123/frog-20211231.htm
2020-12-31,FROG,USD,0001800667,2021-02-12,2021-02-12 16:07:26,2020,FY,150827000.0,28451000.0,122376000.0,0.8113666651,41113000.0,34519000.0,60936000.0,95455000.0,0,136568000.0,165019000.0,2045000.0,0.0,3660000.0,-10532000.0,-0.0698283464,-14192000.0,-0.0940945587,2045000.0,-12147000.0,-0.0805359783,-2742000.0,-9405000.0,-0.0623562094,-0.2,-0.2,46488225.0,46488225.0,https://www.sec.gov/Archives/edgar/data/1800667/000119312521041470/0001193125-21-041470-index.htm,https://www.sec.gov/Archives/edgar/data/1800667/000119312521041470/d98623d10k.htm
2024-12-31,CERS,USD,0001020214,2025-02-26,2025-02-26 17:03:43,2024,FY,180270000.0,80748000.0,99522000.0,0.5520718922,58907000.0,0.0,0.0,75891000.0,-21051000,113747000.0,194495000.0,0.0,8877000.0,1855000.0,-10024000.0,-0.0556054807,-14225000.0,-0.0789094137,-6531000.0,-20756000.0,-0.1151384035,205000.0,-20918000.0,-0.1160370555,-0.11,-0.11,184563000.0,184563000.0,https://www.sec.gov/Archives/edgar/data/1020214/000095017025027906/0000950170-25-027906-index.htm,https://www.sec.gov/Archives/edgar/data/1020214/000095017025027906/cers-20241231.htm
2023-12-31,CERS,USD,0001020214,2024-03-05,2024-03-05 16:58:55,2023,FY,156367000.0,69967000.0,86400000.0,0.553,67639000.0,0.0,0.0,75516000.0,0,115336000.0,185303000.0,0.0,8386000.0,2599000.0,-26536000.0,-0.1697033261,-30053000.0,-0.1921952842,-7269000.0,-37322000.0,-0.2386820749,325000.0,-37489000.0,-0.2397500751,-0.21,-0.21,180270000.0,180270000.0,https://www.sec.gov/Archives/edgar/data/1020214/000095017024026195/0000950170-24-026195-index.htm,https://www.sec.gov/Archives/edgar/data/1020214/000095017024026195/cers-20231231.htm
2022-12-31,CERS,USD,0001020214,2023-03-01,2023-03-01 16:24:26,2022,FY,162048000.0,74954000.0,87094000.0,0.5374580371,64107000.0,0.0,0.0,83335000.0,-26267000,121175000.0,196129000.0,5831000.0,5831000.0,4559000.0,-34081000.0,-0.2103142279,-34081000.0,-0.2103142279,-8256000.0,-42337000.0,-0.2612620952,488000.0,-42825000.0,-0.2642735486,-0.24,-0.24,176545000.0,176545000.0,https://www.sec.gov/Archives/edgar/data/1020214/000095017023005558/0000950170-23-005558-index.htm,https://www.sec.gov/Archives/edgar/data/1020214/000095017023005558/cers-20221231.htm
2021-12-31,CERS,USD,0001020214,2022-02-22,2022-02-22 17:14:46,2021,FY,130859000.0,63475000.0,67384000.0,0.515,63691000.0,0.0,0.0,81288000.0,-28659000,116320000.0,179795000.0,4923000.0,4923000.0,4570000.0,-45986000.0,-0.3739597582,-48936000.0,-0.3739597582,-5121000.0,-54057000.0,-0.4130934823,319000.0,-54376000.0,-0.4155312206,-0.32,-0.32,171279000.0,171279000.0,https://www.sec.gov/Archives/edgar/data/1020214/000095017022001641/0000950170-22-001641-index.htm,https://www.sec.gov/Archives/edgar/data/1020214/000095017022001641/cers-20211231.htm
2020-12-31,CERS,USD,0001020214,2021-02-25,2021-02-25 17:20:41,2020,FY,91920000.0,41157000.0,50763000.0,0.5522519582,64410000.0,0.0,0.0,67015000.0,-22329000,109096000.0,150253000.0,3746000.0,3746000.0,4455000.0,-51372000.0,-0.6346061793,-58333000.0,-0.6346061793,-1240000.0,-59573000.0,-0.6480961706,284000.0,-59857000.0,-0.6511858138,-0.37,-0.37,163949000.0,163949000.0,https://www.sec.gov/Archives/edgar/data/1020214/000156459021008958/0001564590-21-008958-index.htm,https://www.sec.gov/Archives/edgar/data/1020214/000156459021008958/cers-10k_20201231.htm
2024-12-31,PLBC,USD,0001168455,2025-03-19,2025-03-19 12:15:34,2024,FY,62229000.0,0.0,62229000.0,1.0,0.0,23222000.0,1030000.0,24252000.0,37977000,62229000.0,62229000.0,84325000.0,10634000.0,1496000.0,0.0,0.0,-51131000.0,-0.8216587122,90132000.0,39001000.0,0.6267335165,10382000.0,28619000.0,0.4598981182,4.85,4.8,5895000.0,5968000.0,https://www.sec.gov/Archives/edgar/data/1168455/000143774925008351/0001437749-25-008351-index.htm,https://www.sec.gov/Archives/edgar/data/1168455/000143774925008351/plbc20241231_10k.htm
2023-12-31,PLBC,USD,0001168455,2024-03-20,2024-03-20 11:31:04,2023,FY,80093000.0,0.0,80093000.0,1.0,0.0,21820000.0,941000.0,22761000.0,57332000,80093000.0,80093000.0,74592000.0,4798000.0,1667000.0,0.0,0.0,0.0,0.0,40211000.0,40211000.0,0.5020538624,10435000.0,29776000.0,0.3717678199,5.08,5.02,5863000.0,5934000.0,https://www.sec.gov/Archives/edgar/data/1168455/000143774924008616/0001437749-24-008616-index.htm,https://www.sec.gov/Archives/edgar/data/1168455/000143774924008616/plbc20231231_10k.htm
2022-12-31,PLBC,USD,0001168455,2023-03-16,2023-03-16 09:01:19,2022,FY,69285000.0,0.0,69285000.0,1.0,0.0,18585000.0,673000.0,19258000.0,-50010000,-30752000.0,-30752000.0,59758000.0,1249000.0,1631000.0,37568000.0,0.5602511366,38533000.0,0.5561521253,0.0,35669000.0,0.5148156167,9225000.0,26444000.0,0.3816699141,4.53,4.47,5840000.0,5912000.0,https://www.sec.gov/Archives/edgar/data/1168455/000143774923006797/0001437749-23-006797-index.htm,https://www.sec.gov/Archives/edgar/data/1168455/000143774923006797/plbc20221231b_10k.htm
2021-12-31,PLBC,USD,0001168455,2022-03-17,2022-03-17 12:00:59,2021,FY,55650000.0,0.0,55650000.0,1.0,0.0,15454000.0,431000.0,15885000.0,-43048000,-27163000.0,-27163000.0,48070000.0,1136000.0,1428000.0,29915000.0,0.5419586703,28487000.0,0.5118957772,0.0,28487000.0,0.5118957772,7478000.0,21009000.0,0.3775202156,3.82,3.76,5502000.0,5583000.0,https://www.sec.gov/Archives/edgar/data/1168455/000143774922006531/0001437749-22-006531-index.htm,https://www.sec.gov/Archives/edgar/data/1168455/000143774922006531/plbc20211231_10k.htm
2020-12-31,PLBC,USD,0001168455,2021-03-03,2021-03-03 09:52:17,2020,FY,46859000.0,0.0,46859000.0,1.0,0.0,15408000.0,519000.0,15927000.0,-42834000,-26907000.0,-26907000.0,39624000.0,1228000.0,1287000.0,21376000.0,0.4561770418,19952000.0,0.4257880023,0.0,19952000.0,0.4257880023,5477000.0,14475000.0,0.3089054397,2.8,2.77,5177000.0,5230000.0,https://www.sec.gov/Archives/edgar/data/1168455/000143774921004784/0001437749-21-004784-index.htm,https://www.sec.gov/Archives/edgar/data/1168455/000143774921004784/plbc20201231_10k.htm
2025-02-01,DDT,USD,0000028917,2025-02-25,2025-02-25 16:50:43,2024,FY,6482600000.0,0.0,6482600000.0,1.0,0.0,0.0,0.0,1731200000.0,0,1731200000.0,1731200000.0,0.0,-13700000.0,177900000.0,893900000.0,0.1378922037,4751400000.0,0.7329466572,-4021700000.0,729700000.0,0.1125628606,136200000.0,593500000.0,0.091552772,36.86,36.86,16100000.0,16100000.0,https://www.sec.gov/Archives/edgar/data/28917/000002891725000002/0000028917-25-000002-index.htm,https://www.sec.gov/Archives/edgar/data/28917/000002891725000002/dds-20250225xex99d1.htm
2024-02-03,DDT,USD,0000028917,2024-03-29,2024-03-29 15:25:10,2023,FY,6752053000.0,0.0,6752053000.0,1.0,0.0,0.0,0.0,1717415000.0,0,1717415000.0,1717415000.0,0.0,-4600000.0,190030000.0,1091590000.0,0.1616678661,912017000.0,0.1350725476,4600000.0,916617000.0,0.1357538218,177770000.0,738847000.0,0.1094255332,45.05,45.05,16399999.0,16399999.0,https://www.sec.gov/Archives/edgar/data/28917/000002891724000011/0000028917-24-000011-index.htm,https://www.sec.gov/Archives/edgar/data/28917/000002891724000011/dds-20240203x10k.htm
2023-01-28,DDT,USD,0000028917,2023-03-27,2023-03-27 17:16:24,2022,FY,6871081000.0,3983598000.0,2887483000.0,0.4202370777,0.0,0.0,0.0,1674317000.0,0,1674317000.0,5657915000.0,0.0,30527000.0,-73172000.0,1139994000.0,0.1659118849,1213166000.0,0.1765611554,-103699000.0,1109467000.0,0.1614690614,217830000.0,891637000.0,0.1297666262,35.15,35.15,25364000.0,25364000.0,https://www.sec.gov/Archives/edgar/data/28917/000002891723000007/0000028917-23-000007-index.htm,https://www.sec.gov/Archives/edgar/data/28917/000002891723000007/dds-20230128x10k.htm
2022-01-29,DDT,USD,0000028917,2022-03-29,2022-03-29 16:59:33,2021,FY,6492993000.0,3747665000.0,2745328000.0,0.423,0.0,0.0,0.0,1536554000.0,0,1536554000.0,5284219000.0,0.0,43092000.0,6415674000.0,1131455000.0,0.17425785,-5284219000.0,-0.8138340824,6372582000.0,1088363000.0,0.1676211571,225890000.0,862473000.0,0.132831346,34.0,34.0,25364000.0,25364000.0,https://www.sec.gov/Archives/edgar/data/28917/000002891722000009/0000028917-22-000009-index.htm,https://www.sec.gov/Archives/edgar/data/28917/000002891722000009/dds-20220129.htm
2021-01-30,DDT,USD,0000028917,2021-03-29,2021-03-29 17:14:08,2020,FY,4300895000.0,3069063000.0,1231832000.0,0.2864129443,0.0,0.0,0.0,1211483000.0,1211483000,1211483000.0,4280546000.0,0.0,-49108000.0,216315000.0,109082000.0,0.003209332,-202512000.0,-0.0470860135,49108000.0,-153404000.0,-0.0356679249,-81750000.0,-71654000.0,-0.0166602533,-2.83,-2.83,25364000.0,25364000.0,https://www.sec.gov/Archives/edgar/data/28917/000002891721000066/0000028917-21-000066-index.htm,https://www.sec.gov/Archives/edgar/data/28917/000002891721000066/dds-20210130.htm
2024-12-31,CQP,USD,0001383650,2025-02-20,2025-02-19 17:41:19,2024,FY,8704000000.0,4254000000.0,4450000000.0,0.5112591912,0.0,10000000.0,0.0,10000000.0,1160000000,1170000000.0,5424000000.0,33000000.0,800000000.0,680000000.0,3990000000.0,0.4584099265,3280000000.0,0.3768382353,-770000000.0,2510000000.0,0.2883731618,0.0,2510000000.0,0.2883731618,5.19,5.19,484000000.0,484000000.0,https://www.sec.gov/Archives/edgar/data/1383650/000138365025000007/0001383650-25-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1383650/000138365025000007/cqp-20241231.htm
2023-12-31,CQP,USD,0001383650,2024-02-22,2024-02-21 17:39:40,2023,FY,9664000000.0,3415000000.0,6249000000.0,0.647,0.0,99000000.0,0.0,99000000.0,1114000000,1213000000.0,4628000000.0,46000000.0,823000000.0,672000000.0,5749000000.0,0.594888245,5036000000.0,0.5211092715,-782000000.0,4254000000.0,0.4401903974,0.0,4254000000.0,0.4401903974,6.95,6.95,484000000.0,484000000.0,https://www.sec.gov/Archives/edgar/data/1383650/000138365024000013/0001383650-24-000013-index.htm,https://www.sec.gov/Archives/edgar/data/1383650/000138365024000013/cqp-20231231.htm
2022-12-31,CQP,USD,0001383650,2023-02-23,2023-02-22 19:28:52,2022,FY,17206000000.0,12734000000.0,4472000000.0,0.259909334,0.0,97000000.0,0.0,97000000.0,995000000,1092000000.0,13826000000.0,21000000.0,870000000.0,634000000.0,4002000000.0,0.1976636057,3380000000.0,0.1964431012,-882000000.0,2498000000.0,0.1451819133,882000000.0,1583000000.0,0.0920027897,3.27,3.27,484000000.0,484000000.0,https://www.sec.gov/Archives/edgar/data/1383650/000138365023000008/0001383650-23-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1383650/000138365023000008/cqp-20221231.htm
2021-12-31,CQP,USD,0001383650,2022-02-24,2022-02-23 21:37:13,2021,FY,9434000000.0,5948000000.0,3486000000.0,0.37,2000000.0,96000000.0,0.0,96000000.0,823000000,919000000.0,6867000000.0,1000000.0,831000000.0,557000000.0,3129000000.0,0.3316726733,2557000000.0,0.2710409158,-927000000.0,1630000000.0,0.1727793089,836000000.0,794000000.0,0.0841636633,1.64,1.64,484000000.0,484000000.0,https://www.sec.gov/Archives/edgar/data/1383650/000138365022000005/0001383650-22-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1383650/000138365022000005/cqp-20211231.htm
2020-12-31,CQP,USD,0001383650,2021-02-24,2021-02-23 19:35:47,2020,FY,6167000000.0,3133000000.0,3034000000.0,0.4919734068,0.0,110000000.0,0.0,110000000.0,794000000,904000000.0,4037000000.0,909000000.0,909000000.0,551000000.0,2643000000.0,0.3470082698,1589000000.0,0.257661748,-942000000.0,1183000000.0,0.1918274688,368000000.0,815000000.0,0.1321550186,2.04,2.04,399300000.0,399300000.0,https://www.sec.gov/Archives/edgar/data/1383650/000138365021000005/0001383650-21-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1383650/000138365021000005/cqp-20201231.htm
2024-12-31,MLYS,USD,0001933414,2025-02-12,2025-02-12 09:22:29,2024,FY,0.0,0.0,0.0,0.0,168581000.0,23822000.0,0.0,23822000.0,0,192403000.0,0.0,0.0,0.0,0.0,-192403000.0,0.0,-192403000.0,0.0,14593000.0,-177810000.0,0.0,0.0,-177810000.0,0.0,-3.66,-3.66,48539795.0,48539795.0,https://www.sec.gov/Archives/edgar/data/1933414/000193341425000009/0001933414-25-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1933414/000193341425000009/mlys-20241231.htm
2023-12-31,MLYS,USD,0001933414,2024-03-21,2024-03-21 07:14:48,2023,FY,0.0,0.0,0.0,0.0,70361000.0,14296000.0,0.0,14296000.0,0,84657000.0,84657000.0,12756000.0,0.0,0.0,-84657000.0,0.0,-84657000.0,0.0,12759000.0,-71898000.0,0.0,0.0,-71898000.0,0.0,-1.99,-1.99,36188000.0,36188254.0,https://www.sec.gov/Archives/edgar/data/1933414/000162828024012358/0001628280-24-012358-index.htm,https://www.sec.gov/Archives/edgar/data/1933414/000162828024012358/mlys-20231231.htm
2022-12-31,MLYS,USD,0001933414,2023-03-15,2023-03-15 17:17:07,2022,FY,0.0,0.0,0.0,0.0,26250000.0,5229000.0,0.0,5229000.0,4000,31479000.0,31479000.0,1676000.0,1676000.0,228485.0,-31479000.0,0.0,-31479000.0,0.0,1680000.0,-29799000.0,0.0,-1904485.0,-29799000.0,0.0,-0.73,-0.73,40856653.0,40856653.0,https://www.sec.gov/Archives/edgar/data/1933414/000193341423000012/0001933414-23-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1933414/000193341423000012/mlys2022123110k.htm
2021-12-31,MLYS,USD,0001933414,2021-12-31,2021-12-31 00:00:00,2021,FY,0.0,0.0,0.0,0.0,16308000.0,2417000.0,0.0,2417000.0,1000,18725000.0,18725000.0,0.0,27000.0,18725000.0,0.0,0.0,-18725000.0,0.0,-683000.0,-19408000.0,0.0,27000.0,-19408000.0,0.0,-0.5,-0.5,39056653.0,39056653.0,,
2020-12-31,MLYS,USD,0001933414,2020-12-31,2020-12-31 00:00:00,2020,FY,0.0,0.0,0.0,0.0,2411000.0,532000.0,0.0,532000.0,-1000,2943000.0,2943000.0,0.0,115000.0,2943000.0,0.0,0.0,-2943000.0,0.0,-483000.0,-3426000.0,0.0,115000.0,-3426000.0,0.0,-0.0877,-0.0877,39056653.0,39056653.0,,
2023-12-31,GPAK,USD,0000000000,2024-07-03,2024-07-03 16:18:20,2023,FY,733.0,0.0,733.0,1.0,0.0,2032324.0,0.0,2032324.0,0,2032324.0,2032324.0,0.0,0.0,0.0,-2031591.0,-2771.6111869031,-2031591.0,-2771.6111869031,0.0,-2031591.0,-2771.6111869031,19520.0,-2050808.0,-2797.8281036835,-0.0802,-0.0802,25579319.0,25579319.0,https://www.sec.gov/Archives/edgar/data/1948884/000116169724000295/0001161697-24-000295-index.htm,https://www.sec.gov/Archives/edgar/data/1948884/000116169724000295/form_10-k.htm
2022-12-31,GPAK,USD,0000000000,2022-12-31,2022-12-30 19:00:00,2022,FY,0.0,0.0,0.0,0.0,0.0,311632.0,0.0,311632.0,0,311632.0,311632.0,0.0,0.0,311632.0,0.0,0.0,-311632.0,0.0,0.0,-311632.0,0.0,-311632.0,-311632.0,0.0,-0.0122,-0.0122,25579319.0,25579319.0,,
2024-12-31,PRME,USD,0001894562,2025-02-28,2025-02-28 08:13:01,2024,FY,2983000.0,0.0,2983000.0,1.0,155289000.0,50161000.0,0.0,50161000.0,0,205450000.0,205450000.0,3522000.0,0.0,0.0,-202467000.0,-67.8736171639,-202467000.0,-67.8736171639,6585000.0,-195882000.0,-65.666107945,0.0,-195882000.0,-65.666107945,-1.65,-1.65,118600381.0,118600381.0,https://www.sec.gov/Archives/edgar/data/1894562/000162828025008884/0001628280-25-008884-index.htm,https://www.sec.gov/Archives/edgar/data/1894562/000162828025008884/prme-20241231.htm
2023-12-31,PRME,USD,0001894562,2024-03-01,2024-03-01 08:04:30,2023,FY,0.0,147905000.0,-147905000.0,0.0,147905000.0,43387000.0,-4653000.0,38734000.0,0,186639000.0,191292000.0,0.0,0.0,4653000.0,-193759000.0,0.0,-191292000.0,0.0,-7120000.0,-198412000.0,0.0,-279000.0,-198133000.0,0.0,-2.18,-2.18,90969327.0,90969327.0,https://www.sec.gov/Archives/edgar/data/1894562/000162828024008116/0001628280-24-008116-index.htm,https://www.sec.gov/Archives/edgar/data/1894562/000162828024008116/prme-20231231.htm
2022-12-31,PRME,USD,0001894562,2023-03-09,2023-03-09 15:02:21,2022,FY,0.0,0.0,0.0,-1.305950096,86725000.0,29819000.0,0.0,29819000.0,1903000,116544000.0,116544000.0,0.0,12129000.0,12014000.0,-110755000.0,-20.8092130518,-116544000.0,-22.3692898273,-6225000.0,-122769000.0,-23.5641074856,-948000.0,-121821000.0,-23.3821497121,-1.25,-1.25,97209213.0,97209213.0,https://www.sec.gov/Archives/edgar/data/1894562/000162828023007266/0001628280-23-007266-index.htm,https://www.sec.gov/Archives/edgar/data/1894562/000162828023007266/prme-20221231.htm
2021-12-31,PRME,USD,0001894562,2021-12-31,2021-12-31 00:00:00,2021,FY,0.0,0.0,0.0,0.0,70550000.0,13924000.0,0.0,13924000.0,-80988000,84474000.0,84474000.0,0.0,0.0,4861000.0,-160992000.0,0.0,-84474000.0,0.0,-81379000.0,-165853000.0,0.0,-486000.0,-165367000.0,0.0,-2.55,-2.55,64900000.0,64900000.0,,
2020-12-31,PRME,USD,0001894562,2020-12-31,2020-12-31 00:00:00,2020,FY,5210000.0,0.0,0.0,0.0,2980000.0,3162000.0,0.0,3162000.0,-11478000,6142000.0,6142000.0,0.0,0.0,43000.0,-889000.0,-2.2564299424,-932000.0,-0.1788867562,-611000.0,-1543000.0,-0.2961612284,1867000.0,-3410000.0,-0.6545105566,-0.0704,-0.0704,71795514.0,71795514.0,,
2024-12-31,DLR-PJ,USD,0001297996,2025-02-25,2025-02-24 21:40:43,2024,FY,5554968000.0,0.0,5554968000.0,1.0,0.0,480023000.0,0.0,480023000.0,4603081000,5083104000.0,5083104000.0,0.0,452836000.0,1771797000.0,1866691000.0,0.3360399196,471864000.0,0.0849445037,75866000.0,547730000.0,0.0986018281,-54760000.0,602490000.0,0.1084596707,1.86,1.82,323336000.0,331547000.0,https://www.sec.gov/Archives/edgar/data/1297996/000155837025001424/0001558370-25-001424-index.htm,https://www.sec.gov/Archives/edgar/data/1297996/000155837025001424/dlr-20241231x10k.htm
2023-12-31,DLR-PJ,USD,0001297996,2024-02-23,2024-02-23 07:24:51,2023,FY,5477061000.0,2598071000.0,2878990000.0,0.526,0.0,449056000.0,0.0,449056000.0,1905473000,2354529000.0,4922809000.0,0.0,437741000.0,1694859000.0,3158491000.0,0.5766762503,524461000.0,0.0957559173,501430000.0,1025891000.0,0.1873068421,75579000.0,948838000.0,0.1732385307,3.1,3.0,298603000.0,309065000.0,https://www.sec.gov/Archives/edgar/data/1297996/000155837024001575/0001558370-24-001575-index.htm,https://www.sec.gov/Archives/edgar/data/1297996/000155837024001575/dlr-20231231x10k.htm
2022-12-31,DLR-PJ,USD,0001297996,2023-02-27,2023-02-24 21:24:08,2022,FY,4691834000.0,2001447000.0,2690387000.0,0.5734190511,0.08778550136258018,414783000.0,0.0,414783000.0,1590371000,2005154000.0,4006601000.0,0.0,299132000.0,4030100000.0,2239667000.0,0.4813870226,589969000.0,0.1257437923,-178093000.0,411878000.0,0.0877861408,31551000.0,377684000.0,0.0804981591,1.18,1.11,286334000.0,297919000.0,https://www.sec.gov/Archives/edgar/data/1297996/000155837023002087/0001558370-23-002087-index.htm,https://www.sec.gov/Archives/edgar/data/1297996/000155837023002087/dlr-20221231x10k.htm
